"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken","QtyUnit","ProductDescription","NetWeight in KGM","Reporter Region","Reporter Income Group","Partner Region","Partner Income Group"
"S4","JPN","03","Japan","MAC","Macao",2018,"Export",6,5579.619,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S4","JPN","03","Japan","MAC","Macao",2019,"Export",6,7145.442,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S4","JPN","03","Japan","MAC","Macao",2020,"Export",6,3143.669,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S4","JPN","03","Japan","MAC","Macao",2020,"Import",5,19.923,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S4","JPN","03","Japan","MAC","Macao",2021,"Export",6,4265.669,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S4","JPN","03","Japan","MMR","Myanmar",2007,"Import",5,71096.458,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2008,"Import",5,64473.681,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2009,"Import",5,61039.222,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2010,"Import",5,60006.72,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2011,"Import",5,67030.394,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2012,"Import",5,75736.908,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2013,"Import",5,80951.176,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2014,"Export",6,471.753,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2014,"Import",5,84503.378,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2015,"Export",6,257.779,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2015,"Import",5,61306.434,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2016,"Export",6,140.359,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2016,"Import",5,58397.396,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2017,"Export",6,249.346,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2017,"Import",5,63517.653,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2018,"Export",6,170.789,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2018,"Import",5,53966.118,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2019,"Export",6,229.171,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2019,"Import",5,56822.043,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2020,"Export",6,155.716,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2020,"Import",5,44110.757,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2021,"Export",6,38.468,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MMR","Myanmar",2021,"Import",5,46982.89,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MNG","Mongolia",2010,"Export",6,3.803,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MNG","Mongolia",2011,"Export",6,2.562,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MNG","Mongolia",2012,"Export",6,43.033,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MNG","Mongolia",2013,"Export",6,100.717,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MNG","Mongolia",2014,"Export",6,42.078,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MNG","Mongolia",2015,"Export",6,4.81,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MNG","Mongolia",2016,"Export",6,7.348,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MNG","Mongolia",2017,"Export",6,2.328,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MNG","Mongolia",2018,"Export",6,2.365,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MNG","Mongolia",2019,"Export",6,4.036,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MNG","Mongolia",2021,"Export",6,6.56,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Lower middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2007,"Export",6,7414.014,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2007,"Import",5,64422.658,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2008,"Export",6,12811.999,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2008,"Import",5,69559.385,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2009,"Export",6,8538.87,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2009,"Import",5,65724.182,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2010,"Export",6,13995.502,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2010,"Import",5,86481.409,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2011,"Export",6,14312.124,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2011,"Import",5,107551.689,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2012,"Export",6,18964.496,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2012,"Import",5,102483.708,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2013,"Export",6,20736.744,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2013,"Import",5,79430.006,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2014,"Export",6,18202.261,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2014,"Import",5,74261.406,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2015,"Export",6,24086.097,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2015,"Import",5,57865.173,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2016,"Export",6,20425.885,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2016,"Import",5,51661.322,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2017,"Export",6,19574.135,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2017,"Import",5,50235.968,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2018,"Export",6,25795.782,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2018,"Import",5,38635.032,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2019,"Export",6,29606.008,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2019,"Import",5,47385.035,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2020,"Export",6,27104.835,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2020,"Import",5,38618.01,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2021,"Export",6,25736.083,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","MYS","Malaysia",2021,"Import",5,33675.927,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S4","JPN","03","Japan","NOR","Norway",2007,"Export",6,931.699,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2007,"Import",5,440253.83,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2008,"Export",6,700.867,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2008,"Import",5,563947.633,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2009,"Export",6,1140.155,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2009,"Import",5,625489.978,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2010,"Export",6,1003.007,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2010,"Import",5,759762.413,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2011,"Export",6,1002.969,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2011,"Import",5,898809.47,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2012,"Export",6,1646.723,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2012,"Import",5,920704.597,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2013,"Export",6,1359.383,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2013,"Import",5,792964.662,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2014,"Export",6,1415.95,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2014,"Import",5,868737.968,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2015,"Export",6,1264.822,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2015,"Import",5,832140.521,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2016,"Export",6,1234.993,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2016,"Import",5,958360.47,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2017,"Export",6,1316.04,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2017,"Import",5,928619.29,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2018,"Export",6,1351.974,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2018,"Import",5,951412.864,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2019,"Export",6,1430.152,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2019,"Import",5,988106.007,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2020,"Export",6,933.313,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2020,"Import",5,872952.485,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2021,"Export",6,1026.783,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NOR","Norway",2021,"Import",5,1012292.32,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","Europe & Central Asia","High income"
"S4","JPN","03","Japan","NPL","Nepal",2015,"Export",6,2.132,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","South Asia","Low income"
"S4","JPN","03","Japan","PAK","Pakistan",2007,"Import",5,7402.539,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S4","JPN","03","Japan","PAK","Pakistan",2008,"Export",6,30.69,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S4","JPN","03","Japan","PAK","Pakistan",2008,"Import",5,6813.079,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S4","JPN","03","Japan","PAK","Pakistan",2009,"Import",5,5886.64,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S4","JPN","03","Japan","PAK","Pakistan",2010,"Import",5,4854.089,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S4","JPN","03","Japan","PAK","Pakistan",2011,"Import",5,5732.77,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S4","JPN","03","Japan","PAK","Pakistan",2012,"Import",5,8336.098,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S4","JPN","03","Japan","PAK","Pakistan",2013,"Import",5,8314.124,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S4","JPN","03","Japan","PAK","Pakistan",2014,"Import",5,7350.617,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S4","JPN","03","Japan","PAK","Pakistan",2015,"Import",5,12854.553,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S4","JPN","03","Japan","PAK","Pakistan",2016,"Import",5,6134.314,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S4","JPN","03","Japan","PAK","Pakistan",2017,"Import",5,11687.938,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S4","JPN","03","Japan","PAK","Pakistan",2018,"Import",5,13691.655,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S4","JPN","03","Japan","PAK","Pakistan",2019,"Import",5,16381.247,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S4","JPN","03","Japan","PAK","Pakistan",2020,"Import",5,16320.14,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S4","JPN","03","Japan","PAK","Pakistan",2021,"Import",5,14129.417,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S4","JPN","03","Japan","PRK","Korea, Dem. Rep.",2008,"Export",6,72.337,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Low income"
"S4","JPN","03","Japan","PRK","Korea, Dem. Rep.",2009,"Export",6,24.999,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","East Asia & Pacific","Low income"
"S4","JPN","03","Japan","RUS","Russian Federation",2007,"Export",6,14102.47,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2007,"Import",5,1017983.515,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2008,"Export",6,20133.904,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2008,"Import",5,1277427.024,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2009,"Export",6,29258.234,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2009,"Import",5,1027753.832,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2010,"Export",6,53078.541,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2010,"Import",5,1175640.376,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2011,"Export",6,12143.21,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2011,"Import",5,1426912.283,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2012,"Export",6,7566.834,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2012,"Import",5,1521045.532,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2013,"Export",6,8930.8,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2013,"Import",5,1230882.525,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2014,"Export",6,7864.338,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2014,"Import",5,1121443.066,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2015,"Export",6,11071.892,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2015,"Import",5,875509.531,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2016,"Export",6,7673.476,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2016,"Import",5,1019406.362,,1,"N.Q.","Fish (not marine mammals), crustace",,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2017,"Export",6,15315.208,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2017,"Import",5,1106698.642,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2018,"Export",6,25848.031,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2018,"Import",5,1272926.336,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2019,"Export",6,12567.892,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2019,"Import",5,1110602.135,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2020,"Export",6,7580.582,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
"S4","JPN","03","Japan","RUS","Russian Federation",2020,"Import",5,962137.839,0,1,"N.Q.","Fish (not marine mammals), crustace",0,"East Asia & Pacific","High income","Europe & Central Asia","Upper middle income"
