"Nomenclature","ReporterISO3","ProductCode","ReporterName","PartnerISO3","PartnerName","Year","TradeFlowName","TradeFlowCode","TradeValue in 1000 USD","Quantity","QuantityToken","QtyUnit","ProductDescription","NetWeight in KGM","Reporter Region","Reporter Income Group","Partner Region","Partner Income Group"
"S3","CHN","034","China","VNM","Vietnam",2020,"Export",6,230733.071,65727762,8,"Kg","Fish,live/frsh/chld/froz",65727762,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Lower middle income"
"S3","CHN","034","China","VNM","Vietnam",2020,"Import",5,470111.972,281036856,8,"Kg","Fish,live/frsh/chld/froz",281036856,"East Asia & Pacific","Upper middle income","East Asia & Pacific","Lower middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",1992,"Export",6,384.52,,8,"Kg","Fish,live/frsh/chld/froz",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",1992,"Import",5,130032.48,92333920,8,"Kg","Fish,live/frsh/chld/froz",92333920,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",1993,"Export",6,1282.752,,8,"Kg","Fish,live/frsh/chld/froz",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",1993,"Import",5,115339.168,71305872,8,"Kg","Fish,live/frsh/chld/froz",71305872,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",1994,"Export",6,4739.128,1075312,8,"Kg","Fish,live/frsh/chld/froz",1075312,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",1994,"Import",5,121503.896,69837624,8,"Kg","Fish,live/frsh/chld/froz",69837624,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",1995,"Export",6,2231.292,1253484,8,"Kg","Fish,live/frsh/chld/froz",1253484,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",1995,"Import",5,119618.648,67231760,8,"Kg","Fish,live/frsh/chld/froz",67231760,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",1996,"Export",6,687.068,1789655,8,"Kg","Fish,live/frsh/chld/froz",1789655,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",1996,"Import",5,116611.872,61530920,8,"Kg","Fish,live/frsh/chld/froz",61530920,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",1997,"Export",6,689.368,,,"","Fish,live/frsh/chld/froz",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",1997,"Import",5,110545.408,59280788,8,"Kg","Fish,live/frsh/chld/froz",59280788,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",1998,"Export",6,1061.068,,1,"N.Q.","Fish,live/frsh/chld/froz",0,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",1998,"Import",5,104837.512,59681092,8,"Kg","Fish,live/frsh/chld/froz",59681092,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",1999,"Export",6,740.64,,1,"N.Q.","Fish,live/frsh/chld/froz",0,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",1999,"Import",5,96137.912,63840820,8,"Kg","Fish,live/frsh/chld/froz",63840820,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2000,"Export",6,919.861,583257,8,"Kg","Fish,live/frsh/chld/froz",583257,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2000,"Import",5,102463.072,52127499,8,"Kg","Fish,live/frsh/chld/froz",52127499,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2001,"Export",6,1045.683,704799,8,"Kg","Fish,live/frsh/chld/froz",704799,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2001,"Import",5,111362.79,55801598,8,"Kg","Fish,live/frsh/chld/froz",55801598,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2002,"Export",6,808.439,527135,8,"Kg","Fish,live/frsh/chld/froz",527135,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2002,"Import",5,100125.731,57189323,8,"Kg","Fish,live/frsh/chld/froz",57189323,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2003,"Export",6,12.508,5698,8,"Kg","Fish,live/frsh/chld/froz",5698,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2003,"Import",5,89888.515,70240950,8,"Kg","Fish,live/frsh/chld/froz",70240950,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2004,"Export",6,12.712,15384,8,"Kg","Fish,live/frsh/chld/froz",15384,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2004,"Import",5,85844.621,74410255,8,"Kg","Fish,live/frsh/chld/froz",74410255,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2005,"Export",6,0.247,19,8,"Kg","Fish,live/frsh/chld/froz",19,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2005,"Import",5,82836.715,69651912,8,"Kg","Fish,live/frsh/chld/froz",69651912,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2006,"Export",6,0,,8,"Kg","Fish,live/frsh/chld/froz",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2006,"Import",5,105703.24,85043277,8,"Kg","Fish,live/frsh/chld/froz",85043277,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2007,"Export",6,0.269,18,8,"Kg","Fish,live/frsh/chld/froz",18,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2007,"Import",5,113014.217,77539069,8,"Kg","Fish,live/frsh/chld/froz",77539069,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2008,"Export",6,0,0,8,"Kg","Fish,live/frsh/chld/froz",0,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2008,"Import",5,154997.663,74497177,8,"Kg","Fish,live/frsh/chld/froz",74497177,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2009,"Export",6,15.183,66,8,"Kg","Fish,live/frsh/chld/froz",66,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2009,"Import",5,166420.845,76391872,8,"Kg","Fish,live/frsh/chld/froz",76391872,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2010,"Export",6,87.068,11755,8,"Kg","Fish,live/frsh/chld/froz",11755,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2010,"Import",5,193059.689,87944698,8,"Kg","Fish,live/frsh/chld/froz",87944698,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2011,"Export",6,112.296,14521,8,"Kg","Fish,live/frsh/chld/froz",14521,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2011,"Import",5,221929.35,90693827,8,"Kg","Fish,live/frsh/chld/froz",90693827,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2012,"Export",6,49.25,16774,8,"Kg","Fish,live/frsh/chld/froz",16774,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2012,"Import",5,271465.4,109917994,8,"Kg","Fish,live/frsh/chld/froz",109917994,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2013,"Export",6,0,,1,"N.Q.","Fish,live/frsh/chld/froz",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2013,"Import",5,368010.361,130304693,8,"Kg","Fish,live/frsh/chld/froz",130304693,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2014,"Export",6,1.676,,8,"Kg","Fish,live/frsh/chld/froz",,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2014,"Import",5,415787.742,133621013,8,"Kg","Fish,live/frsh/chld/froz",133621013,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2015,"Export",6,39.242,0,1,"N.Q.","Fish,live/frsh/chld/froz",0,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2015,"Import",5,480255.882,0,1,"N.Q.","Fish,live/frsh/chld/froz",0,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2016,"Export",6,652.132,0,1,"N.Q.","Fish,live/frsh/chld/froz",0,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2016,"Import",5,427826.777,0,1,"N.Q.","Fish,live/frsh/chld/froz",0,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2017,"Export",6,22563.923,1268478.973,8,"Kg","Fish,live/frsh/chld/froz",1268479,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2017,"Import",5,472588.781,107771152.383,8,"Kg","Fish,live/frsh/chld/froz",107771152,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2018,"Export",6,39708.714,11578441.414,8,"Kg","Fish,live/frsh/chld/froz",11578441,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2018,"Import",5,421035.453,108411074.237,8,"Kg","Fish,live/frsh/chld/froz",108411074,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2019,"Export",6,41125.181,972472.398,8,"Kg","Fish,live/frsh/chld/froz",972472,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2019,"Import",5,415922.105,106360467.96,8,"Kg","Fish,live/frsh/chld/froz",106360468,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2020,"Export",6,18665.275,1318527.899,8,"Kg","Fish,live/frsh/chld/froz",1318528,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2020,"Import",5,516304.565,120398443.812,8,"Kg","Fish,live/frsh/chld/froz",120398444,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2021,"Export",6,21360.538,1805737.096,8,"Kg","Fish,live/frsh/chld/froz",1805737,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","CHN","China",2021,"Import",5,660153.133,129502921.968,8,"Kg","Fish,live/frsh/chld/froz",129502922,"East Asia & Pacific","High income","East Asia & Pacific","Upper middle income"
"S3","HKG","034","Hong Kong, China","IND","India",1992,"Export",6,0,0,8,"Kg","Fish,live/frsh/chld/froz",0,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",1992,"Import",5,36821.948,39915884,8,"Kg","Fish,live/frsh/chld/froz",39915884,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",1993,"Import",5,35021.992,44105688,8,"Kg","Fish,live/frsh/chld/froz",44105688,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",1994,"Export",6,4.399,2906,8,"Kg","Fish,live/frsh/chld/froz",2906,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",1994,"Import",5,53400.944,48928864,8,"Kg","Fish,live/frsh/chld/froz",48928864,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",1995,"Import",5,27866.428,25057954,8,"Kg","Fish,live/frsh/chld/froz",25057954,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",1996,"Export",6,0,0,8,"Kg","Fish,live/frsh/chld/froz",0,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",1996,"Import",5,17395.084,6161806,8,"Kg","Fish,live/frsh/chld/froz",6161806,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",1997,"Import",5,12674.669,4643232,8,"Kg","Fish,live/frsh/chld/froz",4643232,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",1998,"Import",5,8550.504,4006116,8,"Kg","Fish,live/frsh/chld/froz",4006116,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",1999,"Export",6,0,,1,"N.Q.","Fish,live/frsh/chld/froz",0,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",1999,"Import",5,12871.323,5994646,8,"Kg","Fish,live/frsh/chld/froz",5994646,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2000,"Export",6,0,0,8,"Kg","Fish,live/frsh/chld/froz",0,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2000,"Import",5,17972.829,10506898,8,"Kg","Fish,live/frsh/chld/froz",10506898,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2001,"Export",6,0,0,8,"Kg","Fish,live/frsh/chld/froz",0,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2001,"Import",5,16907.726,10211998,8,"Kg","Fish,live/frsh/chld/froz",10211998,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2002,"Import",5,10828.65,6562169,8,"Kg","Fish,live/frsh/chld/froz",6562169,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2003,"Import",5,7126.288,5205883,8,"Kg","Fish,live/frsh/chld/froz",5205883,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2004,"Import",5,9044.576,9274821,8,"Kg","Fish,live/frsh/chld/froz",9274821,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2005,"Import",5,11348.855,10275743,8,"Kg","Fish,live/frsh/chld/froz",10275743,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2006,"Import",5,11309.72,9995431,8,"Kg","Fish,live/frsh/chld/froz",9995431,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2007,"Import",5,9902.739,7846156,8,"Kg","Fish,live/frsh/chld/froz",7846156,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2008,"Import",5,8590.215,4289444,8,"Kg","Fish,live/frsh/chld/froz",4289444,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2009,"Import",5,6644.269,1799362,8,"Kg","Fish,live/frsh/chld/froz",1799362,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2010,"Import",5,14299.718,8208833,8,"Kg","Fish,live/frsh/chld/froz",8208833,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2011,"Import",5,8243.518,4790478,8,"Kg","Fish,live/frsh/chld/froz",4790478,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2012,"Export",6,0,,8,"Kg","Fish,live/frsh/chld/froz",,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2012,"Import",5,4743.579,1567777,8,"Kg","Fish,live/frsh/chld/froz",1567777,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2013,"Import",5,4644.756,1360230,8,"Kg","Fish,live/frsh/chld/froz",1360230,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2014,"Import",5,4915.45,1364243,8,"Kg","Fish,live/frsh/chld/froz",1364243,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2015,"Import",5,4132.519,1054013.191,8,"Kg","Fish,live/frsh/chld/froz",1054013,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2016,"Import",5,3901.827,0,1,"N.Q.","Fish,live/frsh/chld/froz",0,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2017,"Import",5,3821.106,1081624.963,8,"Kg","Fish,live/frsh/chld/froz",1081625,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2018,"Import",5,4409.746,1367661.45,8,"Kg","Fish,live/frsh/chld/froz",1367661,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2019,"Import",5,3716.251,997696.696,8,"Kg","Fish,live/frsh/chld/froz",997697,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2020,"Import",5,4530.917,1038316.868,8,"Kg","Fish,live/frsh/chld/froz",1038317,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","IND","India",2021,"Import",5,2233.549,316924.686,8,"Kg","Fish,live/frsh/chld/froz",316925,"East Asia & Pacific","High income","South Asia","Lower middle income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",1992,"Export",6,55903.514,26645401,8,"Kg","Fish,live/frsh/chld/froz",26645401,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",1992,"Import",5,21848.072,5804236,8,"Kg","Fish,live/frsh/chld/froz",5804236,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",1993,"Export",6,50676.944,24722202,8,"Kg","Fish,live/frsh/chld/froz",24722202,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",1993,"Import",5,31603.868,7530040,8,"Kg","Fish,live/frsh/chld/froz",7530040,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",1994,"Export",6,53964.008,22927333,8,"Kg","Fish,live/frsh/chld/froz",22927333,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",1994,"Import",5,41966.6,8611206,8,"Kg","Fish,live/frsh/chld/froz",8611206,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",1995,"Export",6,65393.052,24292476,8,"Kg","Fish,live/frsh/chld/froz",24292476,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",1995,"Import",5,65785.892,11507074,8,"Kg","Fish,live/frsh/chld/froz",11507074,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",1996,"Export",6,38034.282,10831543,8,"Kg","Fish,live/frsh/chld/froz",10831543,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",1996,"Import",5,98402.32,23985244,8,"Kg","Fish,live/frsh/chld/froz",23985244,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",1997,"Export",6,30157.813,,,"","Fish,live/frsh/chld/froz",,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",1997,"Import",5,239351.184,45367360,8,"Kg","Fish,live/frsh/chld/froz",45367360,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",1998,"Export",6,11606.861,,1,"N.Q.","Fish,live/frsh/chld/froz",0,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",1998,"Import",5,27604.776,5225201,8,"Kg","Fish,live/frsh/chld/froz",5225201,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",1999,"Export",6,11214.448,,1,"N.Q.","Fish,live/frsh/chld/froz",0,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",1999,"Import",5,12803.34,1749492,8,"Kg","Fish,live/frsh/chld/froz",1749492,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2000,"Export",6,7085.493,2377722,8,"Kg","Fish,live/frsh/chld/froz",2377722,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2000,"Import",5,13821.999,2376803,8,"Kg","Fish,live/frsh/chld/froz",2376803,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2001,"Export",6,5437.937,1936757,8,"Kg","Fish,live/frsh/chld/froz",1936757,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2001,"Import",5,13590.645,2632113,8,"Kg","Fish,live/frsh/chld/froz",2632113,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2002,"Export",6,4123.357,1726491,8,"Kg","Fish,live/frsh/chld/froz",1726491,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2002,"Import",5,17278.48,2940050,8,"Kg","Fish,live/frsh/chld/froz",2940050,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2003,"Export",6,2384.179,561642,8,"Kg","Fish,live/frsh/chld/froz",561642,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2003,"Import",5,16021.865,1511950,8,"Kg","Fish,live/frsh/chld/froz",1511950,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2004,"Export",6,2197.662,382785,8,"Kg","Fish,live/frsh/chld/froz",382785,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2004,"Import",5,19691.375,1540559,8,"Kg","Fish,live/frsh/chld/froz",1540559,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2005,"Export",6,1649.99,261554,8,"Kg","Fish,live/frsh/chld/froz",261554,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2005,"Import",5,22712.643,1902321,8,"Kg","Fish,live/frsh/chld/froz",1902321,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2006,"Export",6,2290.857,462946,8,"Kg","Fish,live/frsh/chld/froz",462946,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2006,"Import",5,27816.334,3053880,8,"Kg","Fish,live/frsh/chld/froz",3053880,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2007,"Export",6,792.756,131146,8,"Kg","Fish,live/frsh/chld/froz",131146,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2007,"Import",5,30752.781,2739422,8,"Kg","Fish,live/frsh/chld/froz",2739422,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2008,"Export",6,928.007,172811,8,"Kg","Fish,live/frsh/chld/froz",172811,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2008,"Import",5,39762.314,3740249,8,"Kg","Fish,live/frsh/chld/froz",3740249,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2009,"Export",6,507.508,26268,8,"Kg","Fish,live/frsh/chld/froz",26268,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2009,"Import",5,45145.154,3681937,8,"Kg","Fish,live/frsh/chld/froz",3681937,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2010,"Export",6,417.446,32422,8,"Kg","Fish,live/frsh/chld/froz",32422,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2010,"Import",5,50266.36,3768474,8,"Kg","Fish,live/frsh/chld/froz",3768474,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2011,"Export",6,1897.078,40736,8,"Kg","Fish,live/frsh/chld/froz",40736,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2011,"Import",5,49490.848,3451251,8,"Kg","Fish,live/frsh/chld/froz",3451251,"East Asia & Pacific","High income","East Asia & Pacific","High income"
"S3","HKG","034","Hong Kong, China","JPN","Japan",2012,"Export",6,1456.082,23902,8,"Kg","Fish,live/frsh/chld/froz",23902,"East Asia & Pacific","High income","East Asia & Pacific","High income"
